radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,452,4,26027,153839362,-1,107.121,10.8503,1000,24,1,1697886699,1698133009,0
UMTS,452,2,20572,3783983,397,108.8384,11.3272,1000,15,1,1697802361,1698132469,0
GSM,452,4,31484,50441,-1,108.8472,11.3303,3861,54,1,1697802381,1698133201,0
UMTS,452,2,20572,3783985,399,108.8307,11.3231,1000,13,1,1697802401,1698132469,0
UMTS,452,2,20572,3746273,204,108.8267,11.3228,1000,19,1,1697802411,1698132470,0
UMTS,452,2,20572,3776273,204,108.8228,11.3224,1000,5,1,1697802461,1698132470,0
UMTS,452,2,20572,3776274,205,108.8189,11.3228,1000,4,1,1697802481,1698132470,0
UMTS,452,2,20572,3746275,206,108.8162,11.3233,1000,8,1,1697802491,1698132470,0
UMTS,452,2,20572,3756275,206,108.8135,11.3239,1000,5,1,1697802511,1698132470,0
UMTS,452,2,20572,3776275,206,108.8117,11.3244,1000,4,1,1697802521,1698132474,0
GSM,452,4,31280,12281,-1,109.2115,12.0031,1152,16,1,1697797143,1698132756,0
LTE,452,4,26027,154076163,-1,107.1279,10.8464,1000,7,1,1697886741,1698132473,0
GSM,452,2,701,1231,-1,107.126,10.8478,2792,121,1,1697886850,1698133053,0
LTE,452,4,26027,153626132,-1,107.1513,10.8389,1362,84,1,1697886861,1698133010,0
GSM,452,5,635,35731,-1,107.1302,10.8461,2139,24,1,1697886861,1698132864,0
GSM,452,2,701,1243,-1,107.1541,10.8389,2525,78,1,1697886861,1698133055,0
GSM,452,4,20258,2555,-1,107.1537,10.8387,1415,62,1,1697886903,1698132807,0
GSM,452,4,20258,2554,-1,107.1798,10.8388,2011,72,1,1697887070,1698132806,0
LTE,452,4,26027,153625089,-1,107.2013,10.8417,1000,13,1,1697887102,1698133012,0
GSM,452,4,20258,2486,-1,107.1885,10.8389,16264,119,1,1697887116,1698133043,0
LTE,452,4,26036,153782274,-1,107.2727,10.8651,1000,1,1,1697887412,1697887412,0
GSM,452,4,20433,14992,-1,107.2727,10.8651,1000,1,1,1697887412,1697887412,0
LTE,452,4,26036,153658644,-1,107.2739,10.8648,1996,14,1,1697887413,1698133012,0
LTE,452,4,26036,153658625,-1,107.2912,10.8654,1000,8,1,1697887479,1698132479,0
GSM,452,4,20433,2615,-1,107.2784,10.8649,3136,79,1,1697887479,1698132787,0
GSM,452,4,20131,19161,-1,107.2882,10.8654,2274,63,1,1697887479,1698133013,0
UMTS,452,2,20572,3750694,348,108.8074,11.3238,1000,14,1,1697802531,1698132474,0
UMTS,452,2,20572,3750695,349,108.7989,11.322,1000,21,1,1697802571,1698132475,0
UMTS,452,2,20572,3746143,384,108.7865,11.3193,1000,32,1,1697802631,1698132476,0
UMTS,452,2,20572,3762833,150,108.776,11.3169,1000,11,1,1697802721,1698132476,0
UMTS,452,2,20572,3762834,70,108.77,11.3152,1000,13,1,1697802751,1698132480,0
LTE,452,4,37938,202358275,-1,109.2097,11.9848,1000,51,1,1697797196,1698133156,0
GSM,452,4,31280,12414,-1,109.2115,11.9831,1000,16,1,1697797212,1698132477,0
LTE,452,4,37938,202387221,-1,109.198,11.9875,1000,10,1,1697797384,1698132478,0
LTE,452,4,26033,153722400,-1,107.296,10.8655,1000,10,1,1697887493,1698132479,0
LTE,452,4,26033,153722399,-1,107.3048,10.866,1000,13,1,1697887513,1698133013,0
GSM,452,4,20431,35230,-1,107.4044,10.8975,3793,77,1,1697888097,1698132767,0
LTE,452,4,26034,154081026,-1,107.4818,10.8843,1873,73,1,1697888310,1698133016,0
GSM,452,4,20431,545,-1,107.4658,10.8909,3553,49,1,1697888310,1698132758,0
LTE,452,4,26034,154081025,-1,107.4967,10.8819,1095,51,1,1697888333,1698133016,0
LTE,452,4,26034,153846785,-1,107.5025,10.8808,1000,31,1,1697888384,1698133016,0
LTE,452,4,26034,154081283,-1,107.5136,10.877,1246,47,1,1697888404,1698133016,0
LTE,452,4,26034,154081281,-1,107.5279,10.8714,1150,63,1,1697888485,1698133018,0
GSM,452,4,31940,53575,-1,107.5337,10.8707,3161,101,1,1697888525,1698132835,0
LTE,452,4,26034,154081539,-1,107.5404,10.8677,1000,52,1,1697888535,1698133018,0
UMTS,452,2,20572,3776145,386,108.7321,11.2937,4437,11,1,1697802781,1698132496,0
UMTS,452,2,20572,3762315,146,108.764,11.3117,1000,11,1,1697802791,1698132480,0
UMTS,452,2,20572,3756264,202,108.7562,11.3113,1000,25,1,1697802821,1698132481,0
UMTS,452,2,20572,3753013,474,108.7476,11.3084,1000,9,1,1697802901,1698132482,0
UMTS,452,2,20572,3746265,203,108.7493,11.3096,1000,8,1,1697802911,1698132482,0
UMTS,452,2,20572,3753015,476,108.7316,11.2999,2834,61,1,1697803211,1698132496,0
GSM,452,4,31940,42463,-1,107.5356,10.8715,4845,121,1,1697888553,1698132745,0
LTE,452,4,26034,154081537,-1,107.5515,10.8669,1209,71,1,1697888573,1698133018,0
UMTS,452,2,20572,3746223,334,108.7327,11.3027,1000,14,1,1697803331,1698132487,0
UMTS,452,2,20572,3746225,336,108.7192,11.2984,1519,52,1,1697803381,1698132496,0
GSM,452,4,31280,13972,-1,109.1819,11.9466,1000,10,1,1697797863,1698132750,0
LTE,452,4,37938,202349571,-1,109.1731,11.9303,1000,15,1,1697797980,1698133155,0
LTE,452,4,38642,220204301,-1,107.6361,10.8656,1000,19,1,1697888957,1698133025,0
LTE,452,4,37938,202311169,-1,109.1586,11.9196,1000,8,1,1697798101,1698132750,0
LTE,452,4,37938,202292737,-1,109.1418,11.9163,1000,18,1,1697798242,1698133154,0
UMTS,452,4,63409,157834938,60,109.1367,11.9139,1000,6,1,1697798280,1698132495,0
LTE,452,4,37938,202377729,-1,109.137,11.9142,1000,22,1,1697798301,1698133154,0
LTE,452,4,37938,202254849,-1,109.1326,11.9122,1000,19,1,1697798322,1698133154,0
GSM,452,4,31280,34583,-1,109.1289,11.9096,1000,11,1,1697798343,1698132749,0
UMTS,452,2,20572,3746245,383,108.7111,11.2824,1000,4,1,1697803591,1698132496,0
UMTS,452,2,20572,3776163,197,108.7024,11.2781,1863,18,1,1697803601,1698133188,0
UMTS,452,2,20572,3776225,336,108.7067,11.2791,1000,12,1,1697803611,1698132496,0
UMTS,452,2,20572,3784043,434,108.6998,11.2752,1000,11,1,1697803642,1698132496,0
UMTS,452,2,20572,3776245,383,108.6938,11.2724,1000,16,1,1697803661,1698132497,0
GSM,452,4,31940,55844,-1,107.6664,10.8596,1000,10,1,1697889086,1698132498,0
LTE,452,4,38642,220199425,-1,107.6906,10.8594,1000,24,1,1697889204,1698133031,0
UMTS,452,2,20572,3738736,357,108.6757,11.2678,1731,30,1,1697803721,1698132500,0
GSM,452,4,31828,64034,-1,108.6933,11.2733,1771,48,1,1697803732,1698133185,0
UMTS,452,2,20572,3738733,357,108.6711,11.267,1000,31,1,1697803761,1698132500,0
UMTS,452,2,20572,3738738,359,108.6466,11.2563,2348,22,1,1697803841,1698132507,0
UMTS,452,2,20572,3776134,98,108.6521,11.2591,1000,19,1,1697803861,1698132505,0
UMTS,452,4,63409,157818930,78,109.1175,11.8972,1000,7,1,1697798480,1698132501,0
GSM,452,4,31940,42462,-1,107.6944,10.8597,1000,3,1,1697889216,1698132503,0
LTE,452,4,38639,220193051,-1,107.7368,10.8608,2196,99,1,1697889374,1698132824,0
LTE,452,4,38639,220193026,-1,107.755,10.86,1455,93,1,1697889459,1698133032,0
UMTS,452,2,20572,3776135,99,108.6403,11.2531,1302,18,1,1697803902,1698132506,0
UMTS,452,2,20572,3737853,374,108.6279,11.2471,1715,45,1,1697803932,1698132512,0
UMTS,452,2,20572,3738735,359,108.633,11.2493,1000,6,1,1697803971,1698132506,0
UMTS,452,2,20572,3783463,127,108.6203,11.2443,1000,10,1,1697804002,1698132512,0
LTE,452,4,38639,220306697,-1,107.7665,10.8584,1000,5,1,1697889514,1698132510,0
LTE,452,4,38639,220215559,-1,107.7835,10.8609,7858,37,1,1697889524,1698132808,0
LTE,452,4,38639,220215553,-1,107.7981,10.8634,7230,81,1,1697889554,1698133045,0
LTE,452,4,38639,220231171,-1,107.7914,10.863,3682,96,1,1697889574,1698133036,0
GSM,452,4,31822,65383,-1,107.7853,10.8586,6726,96,1,1697889584,1698133093,0
LTE,452,4,38639,220231177,-1,107.799,10.8651,1000,1,1,1697889664,1697889664,0
LTE,452,4,38639,220231180,-1,107.8062,10.8647,1278,70,1,1697889710,1698133040,0
UMTS,452,2,20572,3737855,376,108.596,11.2459,2099,54,1,1697804072,1698132519,0
UMTS,452,2,20572,3776193,187,108.5595,11.2529,4825,59,1,1697804112,1698132527,0
UMTS,452,2,20572,3783465,129,108.5601,11.253,4478,76,1,1697804122,1698133174,0
GSM,452,4,31829,50122,-1,108.5678,11.2516,2559,106,1,1697804162,1698133174,0
LTE,452,4,38504,217615680,-1,109.101,11.8008,1000,29,1,1697799080,1698132740,0
GSM,452,4,31822,54123,-1,107.8253,10.8667,4632,200,1,1697889716,1698133098,0
LTE,452,4,38639,220216067,-1,107.8247,10.8664,1567,32,1,1697889754,1698132802,0
LTE,452,4,38639,220201729,-1,107.8307,10.8672,2291,83,1,1697889764,1698133041,0
LTE,452,4,38639,220231169,-1,107.8408,10.8691,2014,42,1,1697889784,1698133045,0
LTE,452,4,38639,220201735,-1,107.8384,10.869,1349,48,1,1697889794,1698133041,0
LTE,452,4,38639,220231175,-1,107.8427,10.8698,1085,11,1,1697889824,1698132519,0
UMTS,452,2,20572,3746193,187,108.5807,11.2491,1000,6,1,1697804201,1698132519,0
GSM,452,4,31829,53646,-1,108.5203,11.2594,5719,141,1,1697804243,1698132654,0
LTE,452,4,38639,220281091,-1,107.879,10.8789,1662,43,1,1697889974,1698133045,0
GSM,452,4,31822,54152,-1,107.8785,10.8794,2987,200,1,1697889986,1698133104,0
GSM,452,4,31823,64113,-1,107.8921,10.8853,4696,200,1,1697889996,1698133105,0
LTE,452,4,38639,220281097,-1,107.8717,10.8765,2010,69,1,1697890014,1698132797,0
GSM,452,4,31822,41964,-1,107.8881,10.8839,2221,152,1,1697890026,1698133104,0
GSM,452,4,31822,56631,-1,107.8927,10.8866,2531,95,1,1697890066,1698133104,0
GSM,452,4,31822,54153,-1,107.9164,10.898,8715,171,1,1697890066,1698133105,0
LTE,452,4,38639,220281089,-1,107.8947,10.8878,1000,20,1,1697890074,1698133048,0
LTE,452,4,38639,220281095,-1,107.8883,10.8837,1410,52,1,1697890094,1698132791,0
LTE,452,4,38504,217635595,-1,109.0765,11.7681,1000,26,1,1697799282,1698132528,0
UMTS,452,2,20572,3776253,207,108.5372,11.2571,1000,11,1,1697804382,1698132526,0
GSM,452,4,31829,56613,-1,108.4557,11.2579,8956,36,1,1697804423,1698132552,0
UMTS,452,2,20572,3784053,364,108.5125,11.2611,1157,46,1,1697804452,1698132532,0
GSM,452,4,31822,65382,-1,107.9194,10.8989,4686,200,1,1697890136,1698133109,0
LTE,452,4,38639,220246274,-1,107.9076,10.8932,1000,43,1,1697890144,1698133048,0
GSM,452,4,31822,62263,-1,107.9329,10.9058,5789,200,1,1697890156,1698133112,0
LTE,452,4,38639,220232205,-1,107.9183,10.8967,1000,30,1,1697890204,1698133048,0
LTE,452,4,38639,220280329,-1,107.9159,10.8962,1101,22,1,1697890224,1698132785,0
LTE,452,4,38639,220280328,-1,107.9278,10.9013,1000,31,1,1697890244,1698132784,0
GSM,452,4,31823,41486,-1,107.9014,10.8889,3662,24,1,1697890256,1698132661,0
UMTS,452,2,20572,3738023,14,108.4903,11.2638,1302,51,1,1697804542,1698132534,0
UMTS,452,2,20572,3737694,5,108.4774,11.2652,1000,6,1,1697804642,1698132535,0
UMTS,452,2,20572,3751583,361,108.4703,11.2651,1000,26,1,1697804652,1698132540,0
GSM,452,4,31829,41783,-1,108.4547,11.2633,2827,27,1,1697804663,1698132625,0
LTE,452,4,38504,217611776,-1,109.0627,11.7253,1000,25,1,1697799544,1698133139,0
LTE,452,4,38639,220280321,-1,107.9395,10.9082,1000,13,1,1697890284,1698133052,0
LTE,452,4,38639,220280327,-1,107.9317,10.9035,1000,24,1,1697890294,1698132784,0
GSM,452,4,31822,65381,-1,107.938,10.9077,3168,82,1,1697890294,1698133109,0
LTE,452,4,38639,220232201,-1,107.9472,10.9134,1853,78,1,1697890304,1698132784,0
GSM,452,4,31822,41996,-1,107.9587,10.9244,5059,200,1,1697890304,1698133114,0
LTE,452,4,38639,220232195,-1,107.9549,10.9185,2002,77,1,1697890314,1698133052,0
GSM,452,4,31822,62261,-1,107.9599,10.9232,3508,141,1,1697890417,1698133113,0
GSM,452,4,31822,51793,-1,107.9653,10.9305,11514,200,1,1697890426,1698133119,0
LTE,452,4,38639,220164867,-1,107.97,10.9313,1000,26,1,1697890464,1698133052,0
GSM,452,4,31822,41990,-1,107.9797,10.9481,7759,200,1,1697890464,1698133119,0
GSM,452,4,31823,41753,-1,107.9693,10.9307,1000,28,1,1697890464,1698133112,0
LTE,452,4,38639,220285955,-1,107.9765,10.9379,1000,48,1,1697890494,1698133053,0
UMTS,452,2,20572,3737695,6,108.4344,11.261,3269,58,1,1697804702,1698133166,0
UMTS,452,2,20572,3761583,361,108.4502,11.2629,1000,31,1,1697804732,1698132541,0
UMTS,452,2,20572,3739146,41,108.4374,11.2613,1000,26,1,1697804792,1698132542,0
GSM,452,4,31930,42372,-1,108.4124,11.2586,6318,147,1,1697804842,1698133166,0
LTE,452,4,38504,217603072,-1,109.0424,11.6843,1096,47,1,1697799803,1698133136,0
LTE,452,4,38504,112948488,-1,109.0425,11.6847,1093,52,1,1697799822,1698133136,0
LTE,452,4,38504,217603074,-1,109.0352,11.6757,1000,8,1,1697799882,1698132545,0
LTE,452,4,38639,220285961,-1,107.9765,10.94,2524,113,1,1697890544,1698133053,0
GSM,452,4,31822,41625,-1,107.9858,10.9603,2843,200,1,1697890995,1698133116,0
GSM,452,4,31820,60339,-1,107.9837,10.9522,1000,5,1,1697891065,1698132546,0
LTE,452,4,38639,220285959,-1,107.9886,10.9673,6232,99,1,1697891074,1698133056,0
GSM,452,4,31821,55853,-1,107.9843,10.9541,1000,5,1,1697891074,1698132546,0
GSM,452,4,31930,53355,-1,108.3629,11.253,7252,200,1,1697804903,1698133166,0
UMTS,452,2,20572,3739433,327,108.398,11.2572,1884,90,1,1697804912,1698133165,0
GSM,452,4,31930,57442,-1,108.4011,11.2575,2531,46,1,1697804972,1698133166,0
UMTS,452,2,20572,3747623,324,108.3765,11.2548,2539,16,1,1697804981,1698132553,0
GSM,452,4,31930,57441,-1,108.358,11.2525,4568,132,1,1697804981,1698133164,0
LTE,452,4,38504,112962316,-1,109.0282,11.6617,1000,52,1,1697799984,1698133131,0
LTE,452,4,38504,217666306,-1,109.0254,11.6558,1000,25,1,1697800023,1698133131,0
GSM,452,4,31485,56753,-1,109.0104,11.6424,1000,13,1,1697800104,1698132550,0
LTE,452,4,38504,217624578,-1,109.0097,11.6419,1000,27,1,1697800130,1698133129,0
UMTS,452,2,20572,3739145,43,108.3785,11.2552,1000,11,1,1697805061,1698132552,0
UMTS,452,2,20572,3739436,327,108.3727,11.2545,1000,15,1,1697805082,1698132553,0
UMTS,452,2,20572,3780314,392,108.3692,11.2538,6437,48,1,1697805141,1698133166,0
UMTS,452,2,20572,3738423,324,108.3566,11.2525,1000,6,1,1697805171,1698132553,0
LTE,452,4,38639,220301069,-1,107.9894,10.9735,1619,75,1,1697891214,1698133054,0
LTE,452,4,38639,220301067,-1,107.9999,10.9953,2459,191,1,1697891224,1698133056,0
GSM,452,4,31822,41626,-1,107.9924,10.975,5806,200,1,1697891224,1698133119,0
GSM,452,4,31822,41721,-1,108.0023,10.9962,3763,200,1,1697891224,1698133120,0
GSM,452,4,31822,41711,-1,107.9946,10.9892,1728,31,1,1697891236,1698133117,0
GSM,452,4,31822,41624,-1,108.0055,10.9962,4226,200,1,1697891236,1698133121,0
GSM,452,4,31822,41722,-1,107.9928,10.9832,2436,95,1,1697891236,1698133117,0
GSM,452,4,31820,56723,-1,107.9974,10.9847,4819,200,1,1697891236,1698133120,0
GSM,452,4,31820,61893,-1,108.0257,11.0126,7431,44,1,1697891265,1698133125,0
GSM,452,4,31822,41632,-1,107.9985,10.9893,4386,177,1,1697891285,1698133119,0
LTE,452,4,38639,220276225,-1,108.0017,10.9996,1000,9,1,1697891304,1698132555,0
GSM,452,4,31820,65123,-1,108.0202,11.007,6776,200,1,1697891314,1698133122,0
GSM,452,4,31820,64763,-1,108.0121,11.0029,6092,200,1,1697891365,1698133122,0
LTE,452,4,38639,220285953,-1,107.9916,10.9656,5495,34,1,1697891374,1698132770,0
LTE,452,4,38504,217674753,-1,108.999,11.6345,1000,54,1,1697800190,1698133129,0
LTE,452,4,38504,217620992,-1,108.9961,11.6295,1000,17,1,1697800242,1698133129,0
LTE,452,4,38504,217620994,-1,108.9954,11.6239,1000,21,1,1697800262,1698133129,0
LTE,452,4,38504,217620993,-1,108.9952,11.6221,1000,27,1,1697800302,1698133126,0
LTE,452,4,38504,5194240,-1,108.9939,11.6172,1000,17,1,1697800325,1698133126,0
LTE,452,4,38504,5194241,-1,108.9928,11.6134,1000,16,1,1697800340,1698133126,0
GSM,452,4,31485,61732,-1,108.9919,11.6102,1000,8,1,1697800340,1698132558,0
LTE,452,4,38504,217655042,-1,108.9919,11.6099,1000,16,1,1697800361,1698133126,0
LTE,452,4,38504,217655041,-1,108.9907,11.6045,1000,38,1,1697800382,1698133126,0
LTE,452,4,38637,220249969,-1,108.0164,11.0084,1232,62,1,1697891394,1698133056,0
GSM,452,4,31820,41643,-1,108.0384,11.0205,5314,200,1,1697891416,1698133124,0
LTE,452,4,38637,220219925,-1,108.0322,11.0171,1890,45,1,1697891454,1698133057,0
LTE,452,4,38637,220219907,-1,108.0447,11.0242,1922,79,1,1697891609,1698133057,0
GSM,452,4,31820,41461,-1,108.082,11.0462,3574,112,1,1697891609,1698133125,0
GSM,452,4,31820,41463,-1,108.0374,11.018,8622,133,1,1697891609,1698133122,0
LTE,452,4,38637,220219905,-1,108.0746,11.0408,2389,97,1,1697891662,1698133058,0
GSM,452,4,31820,281,-1,108.0831,11.0456,1794,16,1,1697891662,1698132560,0
GSM,452,4,31820,56651,-1,108.0765,11.0418,2347,74,1,1697891662,1698133058,0
GSM,452,4,31820,41573,-1,108.0764,11.0427,8763,125,1,1697891736,1698133125,0
LTE,452,4,38634,220297987,-1,108.091,11.0518,2064,132,1,1697891744,1698133061,0
GSM,452,4,31930,53356,-1,108.3346,11.2491,5690,200,1,1697805202,1698133164,0
UMTS,452,2,20572,3780313,391,108.3431,11.2507,1000,5,1,1697805231,1698132561,0
UMTS,452,2,20572,3780316,110,108.3195,11.2475,3551,81,1,1697805241,1698132566,0
GSM,452,4,31930,54021,-1,108.3495,11.2515,4591,56,1,1697805252,1698133163,0
GSM,452,4,31930,64191,-1,108.3379,11.2501,1986,65,1,1697805332,1698133163,0
UMTS,452,2,20572,3755583,321,108.2906,11.2385,2898,23,1,1697805361,1698132573,0
GSM,452,4,31484,61661,-1,108.9898,11.5971,1000,11,1,1697800407,1698132562,0
LTE,452,4,38501,217643521,-1,108.9898,11.5963,1000,4,1,1697800422,1698132562,0
LTE,452,4,38501,217614850,-1,108.9897,11.5956,1000,28,1,1697800442,1698133126,0
LTE,452,4,38501,217614849,-1,108.988,11.5887,1000,15,1,1697800505,1698133124,0
LTE,452,4,38521,112913673,-1,108.991,11.6037,2425,79,1,1697800540,1698133124,0
LTE,452,4,38521,112919816,-1,108.9857,11.5826,1000,28,1,1697800560,1698133124,0
LTE,452,4,38521,217650690,-1,108.9845,11.579,1000,11,1,1697800600,1698133123,0
LTE,452,4,38521,112900872,-1,108.9821,11.5722,1000,48,1,1697800621,1698133123,0
UMTS,452,2,20572,3739003,37,108.3068,11.2465,1000,8,1,1697805392,1698132565,0
UMTS,452,2,20572,3739008,39,108.2843,11.2358,2246,63,1,1697805422,1698132573,0
LTE,452,4,38521,217656322,-1,108.9802,11.5669,1000,23,1,1697800703,1698133123,0
LTE,452,4,38501,112957963,-1,108.9767,11.5604,1000,32,1,1697800722,1698133123,0
LTE,452,4,38501,112957964,-1,108.9732,11.5559,1000,39,1,1697800763,1698133123,0
GSM,452,4,31486,63912,-1,108.9712,11.5535,1000,9,1,1697800763,1698132568,0
LTE,452,4,38501,217661952,-1,108.9691,11.5514,1000,13,1,1697800799,1698132694,0
GSM,452,4,31486,52036,-1,108.9672,11.5499,1000,6,1,1697800799,1698132568,0
LTE,452,4,38501,217661953,-1,108.9605,11.5454,2668,73,1,1697800819,1698133123,0
LTE,452,4,38501,217607936,-1,108.9601,11.5447,1000,39,1,1697800882,1698133123,0
GSM,452,4,31932,41683,-1,108.0852,11.0484,5508,200,1,1697891795,1698133127,0
GSM,452,4,31932,65092,-1,108.125,11.0857,5746,188,1,1697891795,1698133134,0
GSM,452,4,31932,64171,-1,108.1077,11.0698,1198,46,1,1697891875,1698133062,0
LTE,452,4,38501,217629185,-1,108.9448,11.5353,1296,12,1,1697801025,1698133122,0
LTE,452,4,38501,217635841,-1,108.9348,11.5298,1000,27,1,1697801039,1698133121,0
LTE,452,4,38501,113409799,-1,108.9235,11.5204,1000,58,1,1697801141,1698133120,0
UMTS,452,2,20572,3755586,350,108.2682,11.2234,1000,6,1,1697805602,1698132574,0
UMTS,452,2,20572,3775655,149,108.2623,11.2182,1000,28,1,1697805612,1698132574,0
UMTS,452,2,20572,3745586,350,108.2425,11.2005,2262,85,1,1697805682,1698132582,0
GSM,452,4,31932,41681,-1,108.1409,11.1018,6029,95,1,1697891996,1698133134,0
LTE,452,4,38634,220181250,-1,108.1379,11.0983,1103,38,1,1697892084,1698133065,0
GSM,452,4,31932,65093,-1,108.1382,11.0993,6019,200,1,1697892096,1698133138,0
LTE,452,4,38634,220311041,-1,108.1444,11.1049,1000,26,1,1697892104,1698132577,0
LTE,452,4,38634,220201991,-1,108.1383,11.0991,2016,51,1,1697892164,1698132738,0
LTE,452,4,38634,220311047,-1,108.1464,11.1069,1154,25,1,1697892174,1698133065,0
LTE,452,4,38501,5191937,-1,108.9197,11.5151,1000,16,1,1697801207,1698133120,0
LTE,452,4,38501,112897792,-1,108.9181,11.5106,1000,20,1,1697801221,1698133118,0
LTE,452,4,38501,217664512,-1,108.9157,11.5034,1000,40,1,1697801262,1698133118,0
LTE,452,4,38501,113432075,-1,108.9135,11.4993,1000,12,1,1697801282,1698132678,0
LTE,452,4,38501,217664513,-1,108.912,11.4962,1000,29,1,1697801306,1698133118,0
LTE,452,4,38501,217624065,-1,108.906,11.4808,1253,28,1,1697801360,1698133118,0
GSM,452,4,31008,50955,-1,108.2653,11.2202,4387,14,1,1697805804,1698133149,0
UMTS,452,2,20572,3751014,362,108.2245,11.1847,1000,16,1,1697805872,1698132582,0
UMTS,452,2,20572,3778263,4,108.2202,11.181,1000,11,1,1697805902,1698132587,0
LTE,452,4,38634,220181249,-1,108.1545,11.116,1234,58,1,1697892204,1698133067,0
GSM,452,4,31932,54132,-1,108.1588,11.1213,1000,27,1,1697892204,1698132583,0
GSM,452,4,31932,65221,-1,108.1585,11.1208,1000,21,1,1697892216,1698133137,0
GSM,452,4,31932,41653,-1,108.1673,11.1345,2260,39,1,1697892216,1698133138,0
GSM,452,4,31932,54131,-1,108.1589,11.1256,8516,40,1,1697892236,1698133061,0
LTE,452,4,38634,220221960,-1,108.1723,11.1416,1772,71,1,1697892314,1698133068,0
GSM,452,4,31932,64863,-1,108.1713,11.1401,2862,159,1,1697892314,1698133140,0
LTE,452,4,38501,217612544,-1,108.9066,11.4825,1442,37,1,1697801420,1698133118,0
LTE,452,4,38501,217612545,-1,108.8982,11.4596,1986,80,1,1697801434,1698133117,0
GSM,452,4,31484,61721,-1,108.8987,11.462,1000,18,1,1697801483,1698132671,0
LTE,452,4,38501,217604352,-1,108.8938,11.4364,1000,21,1,1697801582,1698132592,0
UMTS,452,2,20572,3761014,362,108.2162,11.1776,1000,15,1,1697805922,1698132587,0
GSM,452,4,31932,278,-1,108.2024,11.167,3761,18,1,1697805943,1698132595,0
UMTS,452,2,20572,3783303,117,108.2111,11.1733,1000,14,1,1697805951,1698132588,0
UMTS,452,2,20572,3745895,313,108.2077,11.1704,1000,6,1,1697805981,1698132588,0
UMTS,452,2,20572,3751013,361,108.1976,11.1633,2298,21,1,1697805992,1698132594,0
UMTS,452,2,20572,3783254,372,108.1947,11.161,1000,5,1,1697806052,1698132589,0
UMTS,452,2,20572,3783255,373,108.1898,11.1579,1000,19,1,1697806061,1698132594,0
GSM,452,4,31932,41651,-1,108.1809,11.152,1000,19,1,1697892416,1698133140,0
LTE,452,4,38634,220256257,-1,108.187,11.1559,1000,6,1,1697892454,1698132590,0
LTE,452,4,38634,220202753,-1,108.1909,11.1584,1000,5,1,1697892476,1698132590,0
LTE,452,4,38634,220250376,-1,108.1952,11.1612,1000,18,1,1697892484,1698132591,0
LTE,452,4,38634,220250375,-1,108.2091,11.1715,1206,45,1,1697892534,1698132600,0
LTE,452,4,38501,217604360,-1,108.8937,11.4266,1188,41,1,1697801642,1698133117,0
LTE,452,4,38501,217612811,-1,108.8937,11.4121,1299,39,1,1697801704,1698133115,0
LTE,452,4,38501,217612812,-1,108.8928,11.3988,1000,41,1,1697801771,1698133115,0
UMTS,452,2,20572,3747863,161,108.1837,11.154,1000,10,1,1697806112,1698132594,0
UMTS,452,2,20572,3775714,172,108.176,11.1476,1000,25,1,1697806142,1698132595,0
UMTS,452,2,20572,3738253,161,108.1718,11.1418,1000,6,1,1697806192,1698132595,0
